,HS DE Kitchen-Emergency (kW),HS DG Gym (kW),HS Plugload DBH (kW),HS DL Lighting (kW),HS MSWB (kW),HS PBA AHU1-4 (kW),HS M1 Chillers (kW)
2018-05-23 02:00:00,24.45169,23.35071,7.710925,17.72132,83.40081,0.0,0.6253275
2018-05-23 02:10:00,,,,,,,
2018-05-23 02:15:00,25.55378,22.62912,7.585361,20.94372,86.40099,0.0,0.6494859
2018-05-23 02:20:00,,,,,,,
2018-05-23 02:30:00,24.19174,23.7723,7.800383,19.22186,82.15936,0.0,0.6216848
2018-05-23 02:40:00,,,,,,,
2018-05-23 02:45:00,23.73568,22.54954,8.034276,22.31817,84.2317,0.0,0.6412897
2018-05-23 02:50:00,,,,,,,
2018-05-23 03:00:00,24.09944,23.76743,8.422944,18.55662,82.70244,0.0,0.6077799
2018-05-23 03:10:00,,,,,,,
2018-05-23 03:15:00,31.04957,26.02059,7.501577,18.5522,85.89668,0.0,0.637023
2018-05-23 03:20:00,,,,,,,
2018-05-23 03:30:00,25.91054,24.67242,8.116213,19.07839,82.26542,0.0,0.6245096
2018-05-23 03:40:00,,,,,,,
2018-05-23 03:45:00,21.74891,24.14536,8.676755,18.35499,79.19475,0.0,0.6169121
2018-05-23 03:50:00,,,,,,,
2018-05-23 04:00:00,26.25037,22.53481,7.672002,19.85239,82.51414,0.0,0.6140367
2018-05-23 04:10:00,,,,,,,
2018-05-23 04:15:00,29.02111,24.30935,7.467596,20.45992,86.68406,0.0,0.6091459
2018-05-23 04:20:00,,,,,,,
2018-05-23 04:30:00,32.28187,24.05091,7.750759,18.41289,97.55103,0.0,0.6159255
2018-05-23 04:40:00,,,,,,,
2018-05-23 04:45:00,35.37675,15.71761,7.490354,18.67722,83.83862,0.0,0.6391395
2018-05-23 04:50:00,,,,,,,
2018-05-23 05:00:00,32.88292,17.43148,7.616204,18.51758,83.47415,0.0,0.6308843
2018-05-23 05:10:00,,,,,,,
2018-05-23 05:15:00,33.68188,18.08403,7.789556,18.79478,84.39301,0.0,0.6169543
2018-05-23 05:20:00,,,,,,,
2018-05-23 05:30:00,34.33669,17.29726,7.883153,20.49756,87.46186,0.0,0.6204958
2018-05-23 05:40:00,,,,,,,
2018-05-23 05:45:00,35.96849,16.25002,7.455284,19.75206,84.91792,0.0,0.6375796
2018-05-23 05:50:00,,,,,,,
2018-05-23 06:00:00,26.05397,16.82118,8.622486,24.83403,83.6227,0.0,0.6086232
2018-05-23 06:10:00,,,,,,,
2018-05-23 06:15:00,41.85135,21.98335,12.31932,47.21344,131.4003,0.0,0.6364243
2018-05-23 06:20:00,,,,,,,
2018-05-23 06:30:00,37.16006,28.49587,11.46892,52.33147,144.9308,0.0,0.6567292
2018-05-23 06:40:00,,,,,,,
2018-05-23 06:45:00,39.67323,27.05269,14.10699,66.78776,198.4609,0.0,22.89187
2018-05-23 06:50:00,,,,,,,
2018-05-23 07:00:00,39.73092,29.10004,17.49508,73.02589,200.7893,5.609152,14.87438
2018-05-23 07:10:00,,,,,,,
2018-05-23 07:15:00,42.15095,99.4448,31.67188,93.72732,325.8169,5.799569,15.16523
2018-05-23 07:20:00,,,,,,,
2018-05-23 07:30:00,49.3961,105.7554,34.13149,130.7943,371.0036,26.45568,0.6777592
2018-05-23 07:40:00,,,,,,,
2018-05-23 07:45:00,47.44598,99.10858,43.07237,118.5707,358.7798,24.46144,0.629122
2018-05-23 07:50:00,,,,,,,
2018-05-23 08:00:00,46.17708,98.42567,42.49637,126.6286,392.6324,23.60937,30.98173
2018-05-23 08:10:00,,,,,,,
2018-05-23 08:15:00,45.88507,123.0658,45.52106,131.1434,409.4221,23.49044,19.66786
2018-05-23 08:20:00,,,,,,,
2018-05-23 08:30:00,52.05132,124.078,45.10789,132.4734,413.0153,23.20449,20.4856
2018-05-23 08:40:00,,,,,,,
2018-05-23 08:45:00,50.66858,119.51,44.93124,123.9704,413.9543,23.68474,28.28508
2018-05-23 08:50:00,,,,,,,
2018-05-23 09:00:00,56.50142,119.087,44.31215,131.6762,434.0941,24.83588,36.14355
2018-05-23 09:10:00,,,,,,,
2018-05-23 09:15:00,51.62786,120.49,47.68714,128.827,446.0692,24.93255,49.79252
2018-05-23 09:20:00,,,,,,,
2018-05-23 09:30:00,54.02071,118.2741,49.19029,134.6331,420.1141,25.22075,14.6064
2018-05-23 09:40:00,,,,,,,
2018-05-23 09:45:00,45.16137,117.0432,48.32003,127.5482,387.7934,25.12666,0.6856012
2018-05-23 09:50:00,,,,,,,
2018-05-23 10:00:00,55.73388,114.7858,43.23055,133.0876,454.5728,25.04877,69.73524
2018-05-23 10:10:00,,,,,,,
2018-05-23 10:15:00,45.8312,119.0474,46.42596,123.4834,434.8068,16.63287,44.13055
2018-05-23 10:20:00,,,,,,,
2018-05-23 10:30:00,58.20928,116.0017,43.97538,174.4426,497.731,25.67328,54.67585
2018-05-23 10:40:00,,,,,,,
2018-05-23 10:45:00,47.86707,116.1449,46.62019,168.1248,456.9774,25.48692,24.48678
2018-05-23 10:50:00,,,,,,,
2018-05-23 11:00:00,74.49451,111.3878,45.57584,144.1674,517.3155,24.61785,90.54684
2018-05-23 11:10:00,,,,,,,
2018-05-23 11:15:00,48.807,111.7533,49.45755,176.4806,476.1393,24.66213,37.56757
2018-05-23 11:20:00,,,,,,,
2018-05-23 11:30:00,53.27223,106.0001,44.64362,151.2574,468.7061,24.3863,50.9841
2018-05-23 11:40:00,,,,,,,
2018-05-23 11:45:00,45.01008,110.9689,46.78908,164.6654,474.1494,24.25904,51.86894
2018-05-23 11:50:00,,,,,,,
2018-05-23 12:00:00,57.36629,107.8623,45.355,155.6129,497.1248,24.23523,52.21315
2018-05-23 12:10:00,,,,,,,
2018-05-23 12:15:00,58.91163,105.4499,46.49068,162.485,485.2386,24.20568,48.64095
2018-05-23 12:20:00,,,,,,,
2018-05-23 12:30:00,57.48274,107.1568,49.67285,151.9929,476.075,23.27207,38.96955
2018-05-23 12:40:00,,,,,,,
2018-05-23 12:45:00,44.5859,100.45,49.69122,142.1506,448.8164,24.24739,48.31518
2018-05-23 12:50:00,,,,,,,
2018-05-23 13:00:00,45.56111,104.3606,47.05138,138.2084,455.6085,25.20568,56.04246
2018-05-23 13:10:00,,,,,,,
2018-05-23 13:15:00,57.9601,113.4829,50.96182,143.6011,485.9742,24.17029,56.04611
2018-05-23 13:20:00,,,,,,,
2018-05-23 13:30:00,49.81026,110.1818,50.27153,139.8698,485.7538,24.78425,89.58759
2018-05-23 13:40:00,,,,,,,
2018-05-23 13:45:00,51.89581,110.8125,50.84583,116.061,414.3658,24.71209,34.95169
2018-05-23 13:50:00,,,,,,,
2018-05-23 14:00:00,48.87424,108.3449,51.44874,104.7255,439.5584,24.89662,73.78622
2018-05-23 14:10:00,,,,,,,
2018-05-23 14:15:00,50.09367,106.5932,48.88584,127.3328,436.3709,24.69299,52.07267
2018-05-23 14:20:00,,,,,,,
2018-05-23 14:30:00,59.95954,110.9869,46.06483,131.4445,435.9767,25.06804,35.39984
2018-05-23 14:40:00,,,,,,,
2018-05-23 14:45:00,49.47108,107.1517,41.33569,79.94897,407.4388,24.49234,75.37753
2018-05-23 14:50:00,,,,,,,
2018-05-23 15:00:00,46.93145,107.8214,38.14637,63.07193,366.0266,16.36124,62.77917
2018-05-23 15:10:00,,,,,,,
2018-05-23 15:15:00,55.81395,42.53512,33.99227,60.3942,337.3809,3.597326,57.57143
2018-05-23 15:20:00,,,,,,,
2018-05-23 15:30:00,49.81021,41.08863,36.53922,50.69121,330.3178,3.617648,27.49854
2018-05-23 15:40:00,,,,,,,
2018-05-23 15:45:00,56.41442,40.11629,32.69667,51.33098,295.7901,3.672028,1.765376
2018-05-23 15:50:00,,,,,,,
2018-05-23 16:00:00,51.16674,40.23943,30.57531,48.99947,341.3101,3.659336,44.45763
2018-05-23 16:10:00,,,,,,,
2018-05-23 16:15:00,52.42637,29.0957,30.16094,50.10958,311.1708,3.600496,21.43366
2018-05-23 16:20:00,,,,,,,
2018-05-23 16:30:00,46.63358,31.6789,26.92567,50.9688,305.5369,3.609477,16.55448
2018-05-23 16:40:00,,,,,,,
2018-05-23 16:45:00,56.98298,27.53778,28.5489,47.45043,327.2091,3.603701,33.25948
2018-05-23 16:50:00,,,,,,,
2018-05-23 17:00:00,49.62385,24.57399,30.30032,46.58969,315.3139,3.622859,35.51722
2018-05-23 17:10:00,,,,,,,
2018-05-23 17:15:00,69.28641,26.26279,25.84841,42.76545,319.2814,3.588573,1.743208
2018-05-23 17:20:00,,,,,,,
2018-05-23 17:30:00,45.79063,28.2601,30.78762,35.39583,266.8475,3.639512,1.775091
2018-05-23 17:40:00,,,,,,,
2018-05-23 17:45:00,57.50412,28.52817,22.48361,34.64125,320.2556,3.602057,21.44725
2018-05-23 17:50:00,,,,,,,
2018-05-23 18:00:00,54.25584,26.57492,23.0412,35.28671,276.0689,3.599055,1.753656
2018-05-23 18:10:00,,,,,,,
2018-05-23 18:15:00,55.16997,24.95245,22.36794,34.46116,298.6374,3.641545,21.51077
2018-05-23 18:20:00,,,,,,,
2018-05-23 18:30:00,60.35493,24.4284,21.71811,33.5251,260.0783,3.595488,0.6496545
2018-05-23 18:40:00,,,,,,,
2018-05-23 18:45:00,46.30668,23.88748,21.49383,33.36083,263.0431,3.650348,21.7497
2018-05-23 18:50:00,,,,,,,
2018-05-23 19:00:00,39.9119,22.5591,21.82232,29.01162,214.228,3.630751,0.6639978
2018-05-23 19:10:00,,,,,,,
2018-05-23 19:15:00,36.0947,25.82902,21.71558,29.86473,256.4225,3.618406,20.8877
2018-05-23 19:20:00,,,,,,,
2018-05-23 19:30:00,41.2693,23.18001,21.82586,30.7883,235.6402,3.725066,0.0
2018-05-23 19:40:00,,,,,,,
2018-05-23 19:45:00,37.58086,20.40228,20.97816,32.01714,217.1274,3.645314,0.0
2018-05-23 19:50:00,,,,,,,
2018-05-23 20:00:00,37.61512,20.0,20.61536,33.47516,250.4896,3.733886,19.70958
2018-05-23 20:10:00,,,,,,,
2018-05-23 20:15:00,41.49225,23.52537,20.42745,32.66312,205.1259,0.0,0.655633
2018-05-23 20:20:00,,,,,,,
2018-05-23 20:30:00,39.59554,21.32206,20.30442,32.99654,188.4147,0.0,0.6477572
2018-05-23 20:40:00,,,,,,,
2018-05-23 20:45:00,38.0614,20.48403,20.08815,30.52012,182.0654,0.0,0.6126623
2018-05-23 20:50:00,,,,,,,
2018-05-23 21:00:00,35.9166,17.65985,20.88544,26.90013,175.3359,0.0,0.633102
2018-05-23 21:10:00,,,,,,,
2018-05-23 21:15:00,33.9541,19.21823,21.42572,26.21852,175.3667,0.0,0.6323094
2018-05-23 21:20:00,,,,,,,
2018-05-23 21:30:00,29.92306,16.42237,7.70153,27.7771,155.2745,0.0,0.6262972
2018-05-23 21:40:00,,,,,,,
2018-05-23 21:45:00,28.0705,14.07297,8.069279,25.02443,148.074,0.0,0.5989092
2018-05-23 21:50:00,,,,,,,
2018-05-23 22:00:00,28.44404,13.09848,8.092105,27.15443,148.1235,0.0,0.6038927
2018-05-23 22:10:00,,,,,,,
2018-05-23 22:15:00,29.94377,8.807135,8.202323,29.46704,146.8321,0.0,0.588293
2018-05-23 22:20:00,,,,,,,
2018-05-23 22:30:00,29.06295,9.074833,8.447196,21.42921,139.664,0.0,0.5863958
2018-05-23 22:40:00,,,,,,,
2018-05-23 22:45:00,30.48621,9.703272,7.739687,22.09885,125.9811,0.0,0.6091797
2018-05-23 22:50:00,,,,,,,
2018-05-23 23:00:00,26.20901,9.37826,7.821742,19.26678,118.5521,0.0,0.6332369
2018-05-23 23:10:00,,,,,,,
2018-05-23 23:15:00,23.81652,10.15436,7.208143,22.50913,120.36,0.0,0.6278065
2018-05-23 23:20:00,,,,,,,
2018-05-23 23:30:00,26.70299,10.55301,7.968505,20.19386,121.5952,0.0,0.6248047
2018-05-23 23:40:00,,,,,,,
2018-05-23 23:45:00,27.56373,10.23779,8.0214,20.55369,108.8557,0.0,0.6203777
2018-05-23 23:50:00,,,,,,,
2018-05-24 00:00:00,25.56001,10.12703,7.448833,21.81832,78.84144,0.0,0.6085811
2018-05-24 00:10:00,,,,,,,
2018-05-24 00:15:00,27.7959,8.172978,8.146763,20.85519,80.18435,0.0,0.5967421
2018-05-24 00:20:00,,,,,,,
2018-05-24 00:30:00,32.15796,8.012984,8.247798,21.76503,93.90901,0.0,0.6055959
2018-05-24 00:40:00,,,,,,,
2018-05-24 00:45:00,37.95794,6.176373,8.276216,19.93983,86.17574,0.0,0.6106216
2018-05-24 00:50:00,,,,,,,
2018-05-24 01:00:00,35.51327,5.511295,8.073073,20.31494,81.84322,0.0,0.6178649
2018-05-24 01:10:00,,,,,,,
2018-05-24 01:15:00,34.94767,7.582578,8.040432,20.2435,82.3226,0.0,0.6533563
2018-05-24 01:20:00,,,,,,,
2018-05-24 01:30:00,34.03983,6.147552,7.671884,20.04954,78.87495,0.0,0.6392913
2018-05-24 01:40:00,,,,,,,
2018-05-24 01:45:00,33.56051,5.821948,7.940881,21.48407,77.20165,0.0,0.6148209
2018-05-24 01:50:00,,,,,,,
2018-05-24 02:00:00,35.08319,7.703108,7.963445,19.86238,77.69221,0.0,0.6089015
2018-05-24 02:10:00,,,,,,,
2018-05-24 02:15:00,32.04557,6.782635,8.102038,19.14991,73.82706,0.0,0.6092809
2018-05-24 02:20:00,,,,,,,
2018-05-24 02:30:00,31.36009,8.407682,7.742157,19.46468,75.16135,0.0,0.6054105
2018-05-24 02:40:00,,,,,,,
2018-05-24 02:45:00,31.00741,5.211386,7.689844,18.22134,70.26525,0.0,0.6389287
2018-05-24 02:50:00,,,,,,,
2018-05-24 03:00:00,27.64752,5.724817,8.108716,18.64719,69.21944,0.0,0.6079486
2018-05-24 03:10:00,,,,,,,
2018-05-24 03:15:00,25.11108,6.003545,7.026521,18.16507,64.38213,0.0,0.6317022
2018-05-24 03:20:00,,,,,,,
2018-05-24 03:30:00,25.95847,5.503209,7.377143,20.56819,64.70821,0.0,0.6478922
2018-05-24 03:40:00,,,,,,,
2018-05-24 03:45:00,25.51074,5.374263,7.962197,20.66664,67.23554,0.0,0.6481367
2018-05-24 03:50:00,,,,,,,
2018-05-24 04:00:00,25.69398,6.245955,8.060289,17.83062,65.98544,0.0,0.6264406
2018-05-24 04:10:00,,,,,,,
2018-05-24 04:15:00,23.53942,5.088933,6.933311,19.68219,63.44807,0.0,0.6396539
2018-05-24 04:20:00,,,,,,,
2018-05-24 04:30:00,23.01688,6.377979,7.604755,18.77922,64.40408,0.0,0.6149136
2018-05-24 04:40:00,,,,,,,
2018-05-24 04:45:00,25.14008,5.520782,7.822137,19.76383,66.23961,0.0,0.6143065
2018-05-24 04:50:00,,,,,,,
2018-05-24 05:00:00,27.61116,6.174046,7.172871,18.01456,66.48958,0.0,0.6163555
2018-05-24 05:10:00,,,,,,,
2018-05-24 05:15:00,65.51844,8.370132,8.031064,20.56229,114.1309,5.731579,0.6344764
2018-05-24 05:20:00,,,,,,,
2018-05-24 05:30:00,51.63566,8.488758,7.634403,20.23907,99.85867,5.572851,0.6560968
2018-05-24 05:40:00,,,,,,,
2018-05-24 05:45:00,46.04913,8.489356,7.327721,20.14131,94.72361,5.648067,0.6080666
2018-05-24 05:50:00,,,,,,,
2018-05-24 06:00:00,48.28109,18.71273,8.527657,30.32396,122.1157,5.497855,0.6600599
2018-05-24 06:10:00,,,,,,,
2018-05-24 06:15:00,50.66747,21.70043,12.07774,50.19671,150.375,6.897828,0.6757017
2018-05-24 06:20:00,,,,,,,
2018-05-24 06:30:00,47.50229,44.62638,11.37036,50.37393,168.8469,7.048858,0.6652036
2018-05-24 06:40:00,,,,,,,
2018-05-24 06:45:00,47.79398,46.60421,11.32184,67.33841,200.3678,7.065992,0.6360365
2018-05-24 06:50:00,,,,,,,
2018-05-24 07:00:00,43.26394,46.71241,17.31727,85.49634,219.383,6.994301,0.6416271
2018-05-24 07:10:00,,,,,,,
2018-05-24 07:15:00,47.30986,85.78488,19.15025,102.8811,286.2119,6.941625,0.6643098
2018-05-24 07:20:00,,,,,,,
2018-05-24 07:30:00,78.72826,84.54697,33.92197,108.6537,339.7744,16.66747,0.6259093
2018-05-24 07:40:00,,,,,,,
2018-05-24 07:45:00,53.13522,87.68668,39.51229,130.1009,353.6233,17.24598,0.6708195
2018-05-24 07:50:00,,,,,,,
2018-05-24 08:00:00,45.39537,89.60381,43.84607,127.7447,376.3368,16.8133,29.27212
2018-05-24 08:10:00,,,,,,,
2018-05-24 08:15:00,47.4924,88.19055,43.28138,119.9033,342.2242,16.5905,0.6711821
2018-05-24 08:20:00,,,,,,,
2018-05-24 08:30:00,42.23809,85.97554,43.54552,120.4389,356.2484,16.72145,14.17717
2018-05-24 08:40:00,,,,,,,
2018-05-24 08:45:00,47.50377,83.68923,41.03016,131.3834,367.0522,25.24345,14.21947
2018-05-24 08:50:00,,,,,,,
2018-05-24 09:00:00,48.58192,87.57417,48.47576,131.0359,397.7998,26.63606,14.403
2018-05-24 09:10:00,,,,,,,
2018-05-24 09:15:00,49.68951,112.94,49.72874,138.9803,397.6043,26.70876,0.7112353
2018-05-24 09:20:00,,,,,,,
2018-05-24 09:30:00,58.98621,112.9944,47.93542,134.2449,447.5543,26.64615,28.61235
2018-05-24 09:40:00,,,,,,,
2018-05-24 09:45:00,44.28686,109.2194,46.1266,148.4614,425.6119,26.34875,29.53565
2018-05-24 09:50:00,,,,,,,
2018-05-24 10:00:00,64.9428,110.3229,49.05832,146.8449,399.0511,25.75404,0.663534
2018-05-24 10:10:00,,,,,,,
2018-05-24 10:15:00,49.11504,104.8899,50.48005,149.8081,443.6601,26.54699,46.07149
2018-05-24 10:20:00,,,,,,,
2018-05-24 10:30:00,49.93545,107.2591,45.90573,151.8383,431.2223,25.98024,34.75532
2018-05-24 10:40:00,,,,,,,
2018-05-24 10:45:00,47.96979,113.7518,50.82719,147.7553,433.2871,25.75727,29.85894
2018-05-24 10:50:00,,,,,,,
2018-05-24 11:00:00,49.47976,112.542,51.06427,142.4861,400.4534,24.58627,0.0
2018-05-24 11:10:00,,,,,,,
2018-05-24 11:15:00,58.6274,109.5341,53.7774,160.21,461.8213,24.92476,26.81464
2018-05-24 11:20:00,,,,,,,
2018-05-24 11:30:00,48.3444,108.2911,56.18929,151.1,446.9709,24.66683,40.20011
2018-05-24 11:40:00,,,,,,,
2018-05-24 11:45:00,56.71452,106.5931,56.56131,169.8411,489.0479,24.64175,40.20266
2018-05-24 11:50:00,,,,,,,
2018-05-24 12:00:00,49.2221,97.74138,53.1759,161.9685,456.3359,24.43129,33.89669
2018-05-24 12:10:00,,,,,,,
2018-05-24 12:15:00,55.29991,106.0831,54.75782,148.8938,489.0321,24.25347,58.05426
2018-05-24 12:20:00,,,,,,,
2018-05-24 12:30:00,73.96576,104.4471,48.48243,152.672,468.0489,24.48896,28.45129
2018-05-24 12:40:00,,,,,,,
2018-05-24 12:45:00,49.53321,98.76056,48.30777,124.9776,451.1656,24.01524,81.09626
2018-05-24 12:50:00,,,,,,,
2018-05-24 13:00:00,59.16162,103.8437,50.79891,131.2424,458.3108,24.56109,70.38219
2018-05-24 13:10:00,,,,,,,
2018-05-24 13:15:00,50.84726,104.3709,52.20567,115.5045,409.2668,24.91001,40.00583
2018-05-24 13:20:00,,,,,,,
2018-05-24 13:30:00,48.39888,103.6332,48.48483,123.5652,429.6848,24.66035,56.51878
2018-05-24 13:40:00,,,,,,,
2018-05-24 13:45:00,48.46491,101.5679,53.09537,129.0834,438.2291,25.34087,57.88638
2018-05-24 13:50:00,,,,,,,
2018-05-24 14:00:00,47.25909,100.5223,51.25505,125.5982,385.6377,25.0077,14.4779
2018-05-24 14:10:00,,,,,,,
2018-05-24 14:15:00,46.71856,108.2809,44.16895,124.3654,421.3181,24.90472,52.48716
2018-05-24 14:20:00,,,,,,,
2018-05-24 14:30:00,59.52422,105.5257,44.19419,115.3058,401.0454,25.17483,18.35384
2018-05-24 14:40:00,,,,,,,
2018-05-24 14:45:00,56.64658,100.7725,41.81584,106.8763,465.9705,25.31355,96.77163
2018-05-24 14:50:00,,,,,,,
2018-05-24 15:00:00,47.17009,99.42326,36.88598,78.77016,340.5501,25.05852,13.87283
2018-05-24 15:10:00,,,,,,,
2018-05-24 15:15:00,50.6983,41.50489,31.62257,71.15594,260.7318,12.65801,8.941216
2018-05-24 15:20:00,,,,,,,
2018-05-24 15:30:00,48.91016,38.76701,31.58774,66.70072,311.3399,12.82635,69.5504
2018-05-24 15:40:00,,,,,,,
2018-05-24 15:45:00,47.72193,38.66942,27.4207,50.2009,223.3199,12.83526,21.8602
2018-05-24 15:50:00,,,,,,,
2018-05-24 16:00:00,48.33939,35.1101,26.54798,80.14964,243.6559,12.44682,15.43883
2018-05-24 16:10:00,,,,,,,
2018-05-24 16:15:00,44.20084,22.3356,26.06448,79.61123,211.2289,12.5452,0.6767389
2018-05-24 16:20:00,,,,,,,
2018-05-24 16:30:00,46.47479,23.77517,25.5721,44.57484,200.883,3.612319,15.16902
2018-05-24 16:40:00,,,,,,,
2018-05-24 16:45:00,44.89811,26.98594,26.37116,40.92603,191.7048,3.654218,21.02875
2018-05-24 16:50:00,,,,,,,
2018-05-24 17:00:00,44.18124,26.55626,25.26844,42.72584,194.8839,3.625877,30.42072
2018-05-24 17:10:00,,,,,,,
2018-05-24 17:15:00,60.40335,24.37083,24.95925,36.85471,178.4885,3.63705,0.0
2018-05-24 17:20:00,,,,,,,
2018-05-24 17:30:00,56.2378,27.21083,24.34444,34.65416,167.7179,3.655736,0.6974991
2018-05-24 17:40:00,,,,,,,
2018-05-24 17:45:00,51.30224,26.02569,25.14048,33.82458,190.9868,3.67395,20.34523
2018-05-24 17:50:00,,,,,,,
2018-05-24 18:00:00,51.24661,30.91912,24.55312,33.58655,185.3602,3.676825,21.31864
2018-05-24 18:10:00,,,,,,,
2018-05-24 18:15:00,53.57246,28.66423,24.40296,32.31981,157.2786,3.642312,0.0
2018-05-24 18:20:00,,,,,,,
2018-05-24 18:30:00,42.95614,30.11753,22.91689,32.36832,149.0075,3.683706,0.0
2018-05-24 18:40:00,,,,,,,
2018-05-24 18:45:00,43.73319,30.50345,22.77073,32.89909,171.3712,3.646013,20.47668
2018-05-24 18:50:00,,,,,,,
2018-05-24 19:00:00,43.9309,26.97031,22.11896,30.76535,147.6505,3.685114,0.0
2018-05-24 19:10:00,,,,,,,
2018-05-24 19:15:00,42.80515,27.61847,22.83802,28.81461,145.4379,3.656959,0.0
2018-05-24 19:20:00,,,,,,,
2018-05-24 19:30:00,43.15518,25.51197,23.2453,30.04327,162.8875,3.62608,19.74837
2018-05-24 19:40:00,,,,,,,
2018-05-24 19:45:00,35.68886,25.25249,22.59952,31.05966,146.7353,3.655609,0.6567714
2018-05-24 19:50:00,,,,,,,
2018-05-24 20:00:00,32.77888,30.28624,21.51677,30.18847,136.7434,3.66529,0.6711231
2018-05-24 20:10:00,,,,,,,
2018-05-24 20:15:00,42.45608,26.73149,21.68736,29.35272,136.0857,0.0,0.6253697
2018-05-24 20:20:00,,,,,,,
2018-05-24 20:30:00,40.7715,24.89487,20.769,29.41582,132.8648,0.0,0.6070211
2018-05-24 20:40:00,,,,,,,
2018-05-24 20:45:00,63.13589,25.32016,21.36843,30.35674,151.4126,0.0,0.6369893
2018-05-24 20:50:00,,,,,,,
2018-05-24 21:00:00,45.68689,27.4538,21.05035,28.74915,136.3064,0.0,0.6072487
2018-05-24 21:10:00,,,,,,,
2018-05-24 21:15:00,42.75828,24.82041,21.96341,24.85021,126.2714,0.0,0.6050057
2018-05-24 21:20:00,,,,,,,
2018-05-24 21:30:00,37.00552,20.40121,8.783702,21.30598,96.68205,0.0,0.6315926
2018-05-24 21:40:00,,,,,,,
2018-05-24 21:45:00,30.96726,17.61528,8.652884,24.49985,93.09137,0.0,0.6354377
2018-05-24 21:50:00,,,,,,,
2018-05-24 22:00:00,36.82739,20.40294,8.828258,21.76366,97.97812,0.0,0.6278403
2018-05-24 22:10:00,,,,,,,
2018-05-24 22:15:00,35.50922,17.41304,8.756989,22.4769,93.89401,0.0,0.5931332
2018-05-24 22:20:00,,,,,,,
2018-05-24 22:30:00,31.15325,18.33095,8.368488,22.16062,85.52201,0.0,0.6301339
2018-05-24 22:40:00,,,,,,,
2018-05-24 22:45:00,37.5148,19.81965,9.732263,21.88086,96.6117,0.0,0.6139609
2018-05-24 22:50:00,,,,,,,
2018-05-24 23:00:00,35.52391,18.9259,8.866683,18.57031,90.84803,0.0,0.6210861
2018-05-24 23:10:00,,,,,,,
2018-05-24 23:15:00,37.40824,20.37428,9.169215,20.78842,95.60561,0.0,0.6218787
2018-05-24 23:20:00,,,,,,,
2018-05-24 23:30:00,35.22433,19.35988,8.88128,21.67983,93.3077,0.0,0.6060345
2018-05-24 23:40:00,,,,,,,
2018-05-24 23:45:00,36.7382,20.28854,9.019839,19.90621,91.6531,0.0,0.6274945
2018-05-24 23:50:00,,,,,,,
2018-05-25 00:00:00,34.10556,20.10736,8.652268,20.39023,91.17854,0.0,0.6199731
2018-05-25 00:10:00,,,,,,,
2018-05-25 00:15:00,37.60572,18.01846,8.668383,21.43495,93.51514,0.0,0.6191803
2018-05-25 00:20:00,,,,,,,
2018-05-25 00:30:00,36.52893,17.86806,8.595721,22.45624,91.7235,0.0,0.6196189
2018-05-25 00:40:00,,,,,,,
2018-05-25 00:45:00,34.36996,16.14534,7.963302,21.27333,86.86,0.0,0.6341898
2018-05-25 00:50:00,,,,,,,
2018-05-25 01:00:00,34.50142,16.10594,8.740831,19.3359,85.5576,0.0,0.6369809
2018-05-25 01:10:00,,,,,,,
2018-05-25 01:15:00,37.59941,16.14837,8.561006,20.27346,89.81986,0.0,0.6316348
2018-05-25 01:20:00,,,,,,,
2018-05-25 01:30:00,31.57263,16.38638,8.177979,19.98475,83.54092,0.0,0.6403285
2018-05-25 01:40:00,,,,,,,
2018-05-25 01:45:00,32.87069,16.16062,8.37795,18.76628,83.48238,0.0,0.6514759
2018-05-25 01:50:00,,,,,,,
2018-05-25 02:00:00,35.61144,17.56002,8.968426,21.14951,90.69761,0.0,0.6184215
2018-05-25 02:10:00,,,,,,,
2018-05-25 02:15:00,33.88836,16.58182,9.00767,18.80537,84.75919,0.0,0.627444
2018-05-25 02:20:00,,,,,,,
2018-05-25 02:30:00,21.61945,16.07497,7.926917,21.09521,74.60794,0.0,0.6509362
2018-05-25 02:40:00,,,,,,,
2018-05-25 02:45:00,24.13297,16.84375,9.29672,18.69522,75.92473,0.0,0.6468635
2018-05-25 02:50:00,,,,,,,
2018-05-25 03:00:00,27.6088,16.5843,8.825272,19.26236,79.868,0.0,0.6228821
2018-05-25 03:10:00,,,,,,,
2018-05-25 03:15:00,25.29668,16.05225,8.024276,20.20132,77.04939,0.0,0.6178397
2018-05-25 03:20:00,,,,,,,
2018-05-25 03:30:00,25.53177,16.2511,8.336758,19.40014,76.29431,0.0,0.642386
2018-05-25 03:40:00,,,,,,,
2018-05-25 03:45:00,24.50814,16.03168,8.255614,18.85191,75.45745,0.0,0.6380012
2018-05-25 03:50:00,,,,,,,
2018-05-25 04:00:00,22.58722,17.84056,7.938014,20.21909,76.54022,0.0,0.6524962
2018-05-25 04:10:00,,,,,,,
2018-05-25 04:15:00,24.48145,16.8245,8.597348,22.08155,80.15995,0.0,0.6395527
2018-05-25 04:20:00,,,,,,,
2018-05-25 04:30:00,25.80126,17.23347,8.405548,21.12434,79.84497,0.0,0.6496545
2018-05-25 04:40:00,,,,,,,
2018-05-25 04:45:00,23.0261,16.99917,8.770977,21.21944,77.91592,0.0,0.6477404
2018-05-25 04:50:00,,,,,,,
2018-05-25 05:00:00,25.91793,16.73977,7.813916,18.21982,77.04449,0.0,0.6142812
